encoder,family,input_size,params,gflops,fwd_bwd_ms,train_vram_mb,throughput_vol_s,status
primus,transformer,32,21687936,,4.415448755025864,429.51513671875,10938.72409222185,ok
primus,transformer,64,21687936,,4.321115091443062,467.6787109375,1562.1071015789018,ok
primus,transformer,96,21687936,,8.334649726748466,683.869140625,391.73398143759067,ok
primus,transformer,128,21687936,,24.73466284573078,1109.2080078125,133.42051916018136,ok
