class,obj_vox,real_dice,tier,res,mode,tier_native_res,K,auroc,ap,transfer_dice,transfer_precision,transfer_recall,margin,retrieval_at1
autochthon_right,122931,,backbone,16,dense,24,1,0.8857679963111877,,0.31765133142471313,0.33209118247032166,0.30441489815711975,0.08841782063245773,0.4566473960876465
autochthon_right,122931,,backbone,24,dense,24,1,0.9136577844619751,,0.4672808051109314,0.4294840693473816,0.5123720765113831,0.08658937364816666,0.5761589407920837
autochthon_right,92097,,backbone,16,dense,24,1,0.9235342144966125,,0.5395294427871704,0.568790078163147,0.5131320357322693,0.13841073215007782,0.5882353186607361
autochthon_right,92097,,backbone,24,dense,24,1,0.913399338722229,,0.5916878581047058,0.6150970458984375,0.5699951648712158,0.13833598792552948,0.6728232502937317
autochthon_right,122660,,backbone,16,dense,24,1,0.954063355922699,,0.372437983751297,0.2567794620990753,0.6776770949363708,0.15001197159290314,0.8448275923728943
autochthon_right,122660,,backbone,24,dense,24,1,0.9423549771308899,,0.42594045400619507,0.3215867578983307,0.6305522918701172,0.1440819948911667,0.7744874954223633
autochthon_right,151450,,backbone,16,dense,24,1,0.9628583192825317,,0.4807426631450653,0.5255324840545654,0.44298797845840454,0.11043980717658997,0.5736842155456543
autochthon_right,151450,,backbone,24,dense,24,1,0.9286759495735168,,0.49427518248558044,0.46649906039237976,0.525568425655365,0.11820271611213684,0.575875461101532
autochthon_right,61851,,backbone,16,dense,24,1,0.9213786125183105,,0.21925780177116394,0.16573277115821838,0.32384759187698364,0.09492260217666626,0.5
autochthon_right,61851,,backbone,24,dense,24,1,0.9091435670852661,,0.3579409122467041,0.28022271394729614,0.4953133761882782,0.10510134696960449,0.5441176295280457
