run_id,run_name,description,epoch,class,in_train,subject,ctx_cases,self_ctx,dice,nsd,soft_dice,loss,time_ms,tgt_size,tgt_occ,ctx_size,ctx_occ,spacing,synth_size,detail
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s1133,s1199,False,0.4737,,0.4814,0.5194414854049683,26.7,258.0,0.000123,225.0,0.000107,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s0346,s1017,False,0.5257,,0.5237,0.47742921113967896,26.6,345.0,0.000165,191.0,9.1e-05,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s1017,s1161,False,0.6813,,0.6926,0.3077113628387451,26.7,191.0,9.1e-05,393.0,0.000187,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s1238,s0546,False,0.8397,,0.8271,0.17332756519317627,26.6,341.0,0.000163,324.0,0.000154,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s1161,s0546,False,0.5629,,0.5572,0.44406023621559143,26.6,393.0,0.000187,324.0,0.000154,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_left,False,s0095,s0032,False,0.7283,,0.7245,0.2759222984313965,26.6,287.0,0.000137,239.0,0.000114,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_right,True,s0123,s1133,False,0.787,,0.7762,0.22398118674755096,39.7,205.0,9.8e-05,319.0,0.000152,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_right,True,s1024,s1223,False,0.6401,,0.6217,0.3786076307296753,26.6,115.0,5.5e-05,307.0,0.000146,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_right,True,s1046,s1197,False,0.581,,0.5803,0.42098501324653625,26.6,467.0,0.000223,309.0,0.000147,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,clavicula_right,True,s0794,s0546,False,0.7182,,0.7149,0.2862287759780884,26.6,424.0,0.000202,323.0,0.000154,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,colon,True,s0216,s0000,False,0.1601,,0.1647,0.8527694344520569,32.3,4113.0,0.001961,2615.0,0.001247,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,colon,True,s0420,s0794,False,0.5219,,0.4909,0.5101808309555054,26.6,482.0,0.00023,13305.0,0.006344,4.24,,ct ct<-ct
502z85nl,150_cascade_coldtransformer_dualaxis,"dual_axis=True (default), l=4 — full bi-axial (row cross-context + column img<->mask) attention, cold transformer",160,colon,True,s1017,s0614,False,0.0004,,0.0,1.0104362964630127,26.6,205.0,9.8e-05,2854.0,0.001361,4.24,,ct ct<-ct
