run_id,run_name,description,epoch,class,in_train,subject,ctx_cases,self_ctx,dice,nsd,soft_dice,loss,time_ms,tgt_size,tgt_occ,ctx_size,ctx_occ,spacing,synth_size,detail
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0287,s0316,False,0.2523,,,,70.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0316,s0042,False,0.2002,,,,75.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0355,s0309,False,0.039,,,,70.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0342,s0024,False,0.4113,,,,67.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0015,s0216,False,0.0065,,,,73.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0016,s0447,False,0.1144,,,,68.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s1133,s0546,False,0.1124,,,,66.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0458,s1287,False,0.522,,,,66.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0015,s0175,False,0.0065,,,,73.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0544,s1161,False,0.0,,,,67.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0002,s0309,False,0.5011,,,,75.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0342,s0309,False,0.4113,,,,67.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0045,s0824,False,0.3091,,,,66.3,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s0760,s1337,False,0.3369,,,,73.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_left,True,s1161,s1024,False,0.4392,,,,70.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0547,s0367,False,0.0,,,,70.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0016,s0216,False,0.0166,,,,70.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0316,s0143,False,0.0,,,,68.8,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0546,s1233,False,0.1965,,,,69.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0355,s0143,False,0.0,,,,77.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0547,s0042,False,0.0,,,,70.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0293,s0309,False,0.0,,,,69.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0293,s0031,False,0.0,,,,69.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,adrenal_gland_right,False,s0547,s0038,False,0.0,,,,70.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0342,s0024,False,0.0025,,,,70.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0874,s0216,False,0.4982,,,,70.4,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0327,s0293,False,0.388,,,,70.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0760,s0095,False,0.7587,,,,67.0,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0592,s0142,False,0.2947,,,,70.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0348,s0515,False,0.6104,,,,91.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s1133,s0216,False,0.3183,,,,98.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0031,s0286,False,0.0001,,,,72.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0015,s0002,False,0.625,,,,67.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0031,s0142,False,0.0001,,,,72.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0142,s0042,False,0.2086,,,,69.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0016,s0042,False,0.8246,,,,104.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0547,s0216,False,0.7863,,,,104.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0348,s0367,False,0.6104,,,,91.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0309,s0348,False,0.8547,,,,70.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0607,s0324,False,0.7581,,,,67.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0293,s0015,False,0.7264,,,,66.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0420,s0095,False,0.8314,,,,81.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0175,s0316,False,0.77,,,,99.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0142,s0286,False,0.2086,,,,69.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,aorta,True,s0309,s0342,False,0.8547,,,,70.3,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,atrial_appendage_left,False,s1337,s0625,False,0.4624,,,,70.0,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,atrial_appendage_left,False,s0655,s0546,False,0.4294,,,,70.4,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,atrial_appendage_left,False,s0747,s0021,False,0.118,,,,71.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0142,s0309,False,0.1738,,,,70.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s1024,s0675,False,0.7199,,,,66.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0002,s0031,False,0.7788,,,,74.0,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0342,s0175,False,0.6666,,,,71.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0547,s0342,False,0.6759,,,,70.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0143,s0447,False,0.238,,,,67.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0414,s0547,False,0.116,,,,81.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0323,s0002,False,0.1301,,,,66.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_left,True,s0447,s0293,False,0.3539,,,,65.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0547,s0327,False,0.7756,,,,71.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0447,s0002,False,0.6495,,,,73.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0323,s0367,False,0.3965,,,,67.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0316,s0447,False,0.0057,,,,70.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0572,s1286,False,0.6728,,,,109.9,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0042,s0327,False,0.7471,,,,73.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0142,s0323,False,0.0745,,,,73.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0002,s0316,False,0.599,,,,66.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0414,s0002,False,0.2622,,,,67.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0016,s0323,False,0.5298,,,,75.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,autochthon_right,False,s0323,s0414,False,0.3965,,,,67.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_trunk,True,s1337,s1059,False,0.4082,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_trunk,True,s0918,s0346,False,0.0,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_trunk,True,s1197,s0918,False,0.4632,,,,73.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_vein_left,False,s0794,s0466,False,0.0,,,,99.8,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_vein_right,False,s0650,s1199,False,0.0006,,,,171.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_vein_right,False,s0572,s1046,False,0.0,,,,70.0,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_vein_right,False,s0867,s0794,False,0.8812,,,,68.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brachiocephalic_vein_right,False,s0625,s1223,False,0.0,,,,69.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0027,s0615,False,0.936,,,,98.7,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0537,s0614,False,0.9496,,,,174.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s1017,s0874,False,0.8136,,,,76.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0129,s0175,False,0.9354,,,,109.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0397,s0594,False,0.8794,,,,84.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0594,s0175,False,0.9552,,,,68.5,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0874,s1017,False,0.9593,,,,73.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,brain,True,s0792,s0346,False,0.9672,,,,69.7,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0346,s1287,False,0.8192,,,,70.3,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s1133,s1199,False,0.8859,,,,71.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0547,s0175,False,0.2479,,,,109.9,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s1238,s0546,False,0.8652,,,,67.1,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0095,s0032,False,0.8906,,,,66.2,,,,,,,ct ct<-ct
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0515,s0175,False,0.2108,,,,67.1,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0286,s0447,False,0.1508,,,,69.6,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_left,False,s0447,s0505,False,0.2533,,,,68.2,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_right,True,s0505,s0447,False,0.0346,,,,71.4,,,,,,,mri mri<-mri
6ylg2l3o,145_cascade_randomfg_gtprior_regoff,"step 1/3 (anchor): registers=off, prior=perturbed-GT (gt_coarse + prior_perturb dilate/erode/shift/noise), center=random_fg (train) / com (eval)",0,clavicula_right,True,s0123,s1133,False,0.8713,,,,76.4,,,,,,,ct ct<-ct
