class,obj_vox,real_dice,tier,res,mode,tier_native_res,K,auroc,ap,transfer_dice,transfer_precision,transfer_recall,margin,retrieval_at1
gluteus_maximus_right,119227,,backbone,16,dense,24,1,0.9573533535003662,,0.4916071891784668,0.43296825885772705,0.5686178207397461,0.13337424397468567,0.5696969628334045
gluteus_maximus_right,119227,,backbone,24,dense,24,1,0.9642340540885925,,0.541400134563446,0.4541397988796234,0.6701692342758179,0.13876156508922577,0.609929084777832
gluteus_medius_left,55494,,backbone,16,dense,24,1,0.9607153534889221,,0.3818107545375824,0.34777605533599854,0.4232296347618103,0.21170774102210999,0.7777777910232544
gluteus_medius_left,55494,,backbone,24,dense,24,1,0.9503234028816223,,0.44972097873687744,0.3729809522628784,0.5662193894386292,0.19148258864879608,0.8680000305175781
gluteus_medius_left,31770,,backbone,16,dense,24,1,0.7635628581047058,,0.1549699902534485,0.27903226017951965,0.10727415978908539,0.16248181462287903,0.5
gluteus_medius_left,31770,,backbone,24,dense,24,1,0.8360481858253479,,0.2970430552959442,0.29830658435821533,0.2957901656627655,0.1655505746603012,0.5732483863830566
gluteus_medius_left,29924,,backbone,16,dense,24,1,0.9386288523674011,,0.17385731637477875,0.13592109084129333,0.24116864800453186,0.12400346249341965,0.5245901346206665
gluteus_medius_left,29924,,backbone,24,dense,24,1,0.9406883716583252,,0.3648044168949127,0.29453787207603455,0.47910141944885254,0.1354220062494278,0.6928571462631226
gluteus_medius_left,37618,,backbone,16,dense,24,1,0.9520376324653625,,0.47935032844543457,0.47309568524360657,0.4857725501060486,0.15532301366329193,0.7534246444702148
gluteus_medius_left,37618,,backbone,24,dense,24,1,0.9383537173271179,,0.5368976593017578,0.5162832140922546,0.5592267513275146,0.1451684534549713,0.7906976938247681
gluteus_medius_left,51350,,backbone,16,dense,24,1,0.918497622013092,,0.2621162533760071,0.2511693835258484,0.27406078577041626,0.11104032397270203,0.4285714328289032
gluteus_medius_left,51350,,backbone,24,dense,24,1,0.9111750721931458,,0.4120478630065918,0.40277546644210815,0.4217572808265686,0.11205820739269257,0.5884955525398254
gluteus_medius_right,66744,,backbone,16,dense,24,1,0.9713939428329468,,0.1757350116968155,0.28486543893814087,0.12705928087234497,0.1742461919784546,0.3980582654476166
gluteus_medius_right,66744,,backbone,24,dense,24,1,0.9429301023483276,,0.3466355502605438,0.3419955372810364,0.35140320658683777,0.1539659947156906,0.45255473256111145
gluteus_medius_right,32970,,backbone,16,dense,24,1,0.9453356266021729,,0.11250566691160202,0.5101579427719116,0.06322429329156876,0.1430892050266266,0.20967741310596466
gluteus_medius_right,32970,,backbone,24,dense,24,1,0.9398267269134521,,0.34720635414123535,0.5828771591186523,0.2472410351037979,0.1353706419467926,0.3558282256126404
gluteus_medius_right,34289,,backbone,16,dense,24,1,0.9488359093666077,,0.42933332920074463,0.42092394828796387,0.43808552622795105,0.14225703477859497,0.6666666865348816
gluteus_medius_right,34289,,backbone,24,dense,24,1,0.93748539686203,,0.4757085144519806,0.46259960532188416,0.48958200216293335,0.1420445740222931,0.6871165633201599
gluteus_medius_right,38109,,backbone,16,dense,24,1,0.9496035575866699,,0.3817581534385681,0.4082533121109009,0.3584924340248108,0.19356268644332886,0.7567567825317383
gluteus_medius_right,38109,,backbone,24,dense,24,1,0.9546598792076111,,0.5784158706665039,0.5471216440200806,0.6135072708129883,0.1813180297613144,0.8081395030021667
gluteus_medius_right,61484,,backbone,16,dense,24,1,0.8945580720901489,,0.39953482151031494,0.4283045828342438,0.37438684701919556,0.15392634272575378,0.6185566782951355
gluteus_medius_right,61484,,backbone,24,dense,24,1,0.8976863622665405,,0.527209460735321,0.5183631181716919,0.5363630056381226,0.14464306831359863,0.7330677509307861
gluteus_minimus_left,14444,,backbone,16,dense,24,1,0.9741960167884827,,0.16002915799617767,0.12249842286109924,0.23071499168872833,0.24729378521442413,0.7045454978942871
gluteus_minimus_left,14444,,backbone,24,dense,24,1,0.9312088489532471,,0.33687373995780945,0.27568405866622925,0.4329751133918762,0.2099216729402542,0.658823549747467
gluteus_minimus_left,6988,,backbone,16,dense,24,1,0.9147167205810547,,0.028181450441479683,0.2938236594200134,0.01480050478130579,0.25022900104522705,0.07999999821186066
gluteus_minimus_left,6988,,backbone,24,dense,24,1,0.9041769504547119,,0.16566027700901031,0.20134302973747253,0.1407211422920227,0.20398658514022827,0.2321428656578064
gluteus_minimus_left,7672,,backbone,16,dense,24,1,0.9329973459243774,,0.017890624701976776,0.031565096229314804,0.012482861988246441,0.0944860577583313,0.23076924681663513
gluteus_minimus_left,7672,,backbone,24,dense,24,1,0.9513331055641174,,0.17026419937610626,0.18516786396503448,0.15758094191551208,0.06825020164251328,0.31578946113586426
gluteus_minimus_left,8042,,backbone,16,dense,24,1,0.9891781806945801,,0.1750054657459259,0.18106703460216522,0.16933660209178925,0.27757513523101807,0.6785714626312256
gluteus_minimus_left,8042,,backbone,24,dense,24,1,0.9629561901092529,,0.3175385594367981,0.27840036153793335,0.3694811165332794,0.22267870604991913,0.6271186470985413
gluteus_minimus_left,10165,,backbone,16,dense,24,1,0.931646466255188,,0.14206138253211975,0.4490552246570587,0.08437733352184296,0.09952638298273087,0.21212121844291687
gluteus_minimus_left,10165,,backbone,24,dense,24,1,0.9620266556739807,,0.15271183848381042,0.2148319035768509,0.11845871061086655,0.07690272480249405,0.30882352590560913
gluteus_minimus_right,17688,,backbone,16,dense,24,1,0.9265236258506775,,0.1691824197769165,0.17076578736305237,0.16762813925743103,0.1300477236509323,0.36734694242477417
gluteus_minimus_right,17688,,backbone,24,dense,24,1,0.9365110397338867,,0.1908988654613495,0.1701798439025879,0.21736222505569458,0.1251724809408188,0.4482758641242981
gluteus_minimus_right,7387,,backbone,16,dense,24,1,0.9766719937324524,,0.25194159150123596,0.3850315809249878,0.1872253268957138,0.14434529840946198,0.2083333432674408
gluteus_minimus_right,7387,,backbone,24,dense,24,1,0.9374035596847534,,0.26494961977005005,0.3013721704483032,0.23638153076171875,0.13877688348293304,0.4038461744785309
gluteus_minimus_right,8864,,backbone,16,dense,24,1,0.9852844476699829,,0.1510489583015442,0.1985849291086197,0.12187523394823074,0.2105940282344818,0.7083333730697632
gluteus_minimus_right,8864,,backbone,24,dense,24,1,0.9606293439865112,,0.3408184349536896,0.27879807353019714,0.43832695484161377,0.1835831254720688,0.7164179086685181
gluteus_minimus_right,8549,,backbone,16,dense,24,1,0.9840032458305359,,0.17867913842201233,0.1327599138021469,0.27316024899482727,0.18724483251571655,0.6538462042808533
gluteus_minimus_right,8549,,backbone,24,dense,24,1,0.9759901762008667,,0.2851085066795349,0.2760661244392395,0.29476332664489746,0.14915060997009277,0.4193548262119293
gluteus_minimus_right,12146,,backbone,16,dense,24,1,0.9611173868179321,,0.1943713128566742,0.17724105715751648,0.2151670902967453,0.2210724651813507,0.5833333134651184
gluteus_minimus_right,12146,,backbone,24,dense,24,1,0.9641172885894775,,0.34487491846084595,0.30519768595695496,0.3964102566242218,0.19720026850700378,0.8205128312110901
heart,55958,,backbone,16,dense,24,1,0.9867274165153503,,0.000383563747163862,0.04853290319442749,0.00019254272046964616,0.05897177383303642,0.014285714365541935
heart,55958,,backbone,24,dense,24,1,0.978961169719696,,0.031404443085193634,0.5991451144218445,0.016124816611409187,0.04081910103559494,0.027027027681469917
heart,79093,,backbone,16,dense,24,1,0.981873095035553,,0.36392539739608765,0.4647182822227478,0.29906177520751953,0.10900586098432541,0.7222222685813904
heart,79093,,backbone,24,dense,24,1,0.9511184096336365,,0.5379669666290283,0.5861803889274597,0.4970819652080536,0.09576378017663956,0.6309148669242859
heart,29598,,backbone,16,dense,24,1,0.9349071979522705,,0.2796403467655182,0.1701587587594986,0.7842031717300415,0.14716391265392303,0.8205128312110901
heart,29598,,backbone,24,dense,24,1,0.9377027153968811,,0.38298124074935913,0.24943764507770538,0.8242869973182678,0.15360894799232483,0.817307710647583
heart,70816,,backbone,16,dense,24,1,0.8216736912727356,,0.4951886236667633,0.5740445256233215,0.43538081645965576,0.11189165711402893,0.4166666567325592
heart,70816,,backbone,24,dense,24,1,0.8488073945045471,,0.5598030090332031,0.6194910407066345,0.5106059908866882,0.1002872884273529,0.47017544507980347
heart,85948,,backbone,16,dense,24,1,0.9746568202972412,,0.027761777862906456,0.5483946204185486,0.014241364784538746,0.02638654038310051,0.0625
heart,85948,,backbone,24,dense,24,1,0.9596904516220093,,0.15428312122821808,0.6106703877449036,0.08829525858163834,0.015691002830863,0.1621621698141098
hip_left,75184,,backbone,16,dense,24,1,0.9548418521881104,,0.19066651165485382,0.21676544845104218,0.1701769381761551,0.15265771746635437,0.39673912525177
hip_left,75184,,backbone,24,dense,24,1,0.9557112455368042,,0.40558430552482605,0.41993555426597595,0.39218151569366455,0.1408708244562149,0.6314554214477539
hip_left,51797,,backbone,16,dense,24,1,0.9424400925636292,,0.1451832801103592,0.3124200105667114,0.0945637971162796,0.2191917598247528,0.2348484992980957
hip_left,51797,,backbone,24,dense,24,1,0.9589119553565979,,0.40143516659736633,0.5225828289985657,0.3258865773677826,0.18528558313846588,0.47634071111679077
hip_left,45394,,backbone,16,dense,24,1,0.9629188179969788,,0.3788074254989624,0.33736345171928406,0.4318599998950958,0.2301255762577057,0.7105263471603394
hip_left,45394,,backbone,24,dense,24,1,0.9601017832756042,,0.5116255879402161,0.49083811044692993,0.5342516899108887,0.18952055275440216,0.8283581733703613
hip_left,39070,,backbone,16,dense,24,1,0.9721633195877075,,0.26414093375205994,0.24485966563224792,0.28671830892562866,0.12452596426010132,0.4444444477558136
hip_left,39070,,backbone,24,dense,24,1,0.9769740700721741,,0.41783037781715393,0.4037710130214691,0.43290412425994873,0.10995151847600937,0.6337448358535767
hip_left,51343,,backbone,16,dense,24,1,0.9738022685050964,,0.28394630551338196,0.352726548910141,0.2376127988100052,0.24599751830101013,0.641791045665741
hip_left,51343,,backbone,24,dense,24,1,0.9807033538818359,,0.5209012031555176,0.5392553806304932,0.5037552714347839,0.19827900826931,0.7817589044570923
hip_right,77381,,backbone,16,dense,24,1,0.9707726240158081,,0.4138461947441101,0.42329156398773193,0.40481314063072205,0.2517039179801941,0.6704545617103577
hip_right,77381,,backbone,24,dense,24,1,0.9775950908660889,,0.5246288180351257,0.5467018485069275,0.5042690634727478,0.20907284319400787,0.7735849022865295
hip_right,53512,,backbone,16,dense,24,1,0.9115229249000549,,0.16312718391418457,0.27175188064575195,0.11654270440340042,0.21451056003570557,0.2700729966163635
hip_right,53512,,backbone,24,dense,24,1,0.9276398420333862,,0.45133736729621887,0.5092756152153015,0.4052353799343109,0.18158012628555298,0.6163522005081177
hip_right,46101,,backbone,16,dense,24,1,0.9648263454437256,,0.36757296323776245,0.36520394682884216,0.3699728846549988,0.2610408663749695,0.7165354490280151
hip_right,46101,,backbone,24,dense,24,1,0.9776608943939209,,0.5284517407417297,0.5414907336235046,0.516025960445404,0.21458043158054352,0.8095238208770752
hip_right,39717,,backbone,16,dense,24,1,0.9797531962394714,,0.32523399591445923,0.299311101436615,0.35607296228408813,0.23565782606601715,0.801980197429657
hip_right,39717,,backbone,24,dense,24,1,0.9875596761703491,,0.5130525231361389,0.5033515691757202,0.5231348276138306,0.1929643601179123,0.8148148059844971
hip_right,51749,,backbone,16,dense,24,1,0.9778978824615479,,0.3612470328807831,0.3798919916152954,0.34434664249420166,0.15248039364814758,0.7398373484611511
hip_right,51749,,backbone,24,dense,24,1,0.9842180609703064,,0.5404067039489746,0.5031483173370361,0.5836244225502014,0.13098002970218658,0.8108974695205688
humerus_left,8256,,backbone,16,dense,24,1,0.9961123466491699,,0.10432976484298706,0.2582286596298218,0.06537038087844849,0.27674639225006104,0.25
humerus_left,8256,,backbone,24,dense,24,1,0.9980335831642151,,0.11375975608825684,0.39594143629074097,0.06642186641693115,0.274417519569397,0.3684210479259491
humerus_left,1183,,backbone,16,dense,24,1,0.9935113191604614,,0.011484583839774132,0.007501714862883091,0.02448361925780773,0.24204473197460175,0.3333333432674408
humerus_left,1183,,backbone,24,dense,24,1,0.9985576868057251,,0.21667888760566711,0.15780511498451233,0.3456238806247711,0.26732805371284485,0.8888888955116272
humerus_right,5923,,backbone,16,dense,24,1,0.9989290237426758,,0.3977200984954834,0.2851935625076294,0.6569129824638367,0.334491491317749,0.8461538553237915
humerus_right,5923,,backbone,24,dense,24,1,0.9967529773712158,,0.5674518942832947,0.48899146914482117,0.6759029030799866,0.3015366196632385,0.8620689511299133
humerus_right,10989,,backbone,16,dense,24,1,0.9992716312408447,,0.4824070632457733,0.726836621761322,0.36100414395332336,0.2580578327178955,0.5714285969734192
humerus_right,10989,,backbone,24,dense,24,1,0.9994388818740845,,0.5850390195846558,0.6959959864616394,0.5045955181121826,0.22463585436344147,0.7843137383460999
iliac_artery_left,3511,,backbone,16,dense,24,1,0.9653933048248291,,0.011868606321513653,0.009515488520264626,0.015767903998494148,0.2502417266368866,0.1785714328289032
iliac_artery_left,3511,,backbone,24,dense,24,1,0.9227648973464966,,0.11526554077863693,0.11057589948177338,0.12037057429552078,0.22126585245132446,0.3137255012989044
iliac_artery_left,3345,,backbone,16,dense,24,1,0.5137234330177307,,0.0,0.0,0.0,0.23317623138427734,0.0
iliac_artery_left,3345,,backbone,24,dense,24,1,0.4095538258552551,,0.0,0.0,0.0,0.184950053691864,0.0
iliac_artery_left,1904,,backbone,16,dense,24,1,0.9460856914520264,,0.0001056050750776194,0.03356461971998215,5.288573811412789e-05,0.223890021443367,0.05000000074505806
iliac_artery_left,1904,,backbone,24,dense,24,1,0.9567845463752747,,0.06446047872304916,0.09257082641124725,0.049445658922195435,0.2004322111606598,0.15625
iliac_artery_left,2001,,backbone,16,dense,24,1,0.9356374740600586,,0.00037078617606312037,0.12384188175201416,0.00018567104416433722,0.10507196933031082,0.05263157933950424
iliac_artery_left,2001,,backbone,24,dense,24,1,0.9629420042037964,,0.033797282725572586,0.03618796169757843,0.03170289844274521,0.08102986216545105,0.0810810849070549
iliac_artery_left,2507,,backbone,16,dense,24,1,0.9763286113739014,,0.007077707909047604,0.01746649481356144,0.004438036121428013,0.1662776917219162,0.3181818127632141
iliac_artery_left,2507,,backbone,24,dense,24,1,0.9758095741271973,,0.06417252123355865,0.1118880957365036,0.04498731717467308,0.13030250370502472,0.15217392146587372
iliac_artery_right,3598,,backbone,16,dense,24,1,0.9781800508499146,,0.02794601023197174,0.02613137848675251,0.03003147803246975,0.24075376987457275,0.5909091234207153
iliac_artery_right,3598,,backbone,24,dense,24,1,0.9586464762687683,,0.15455235540866852,0.14059653878211975,0.17158403992652893,0.21055909991264343,0.3541666865348816
iliac_artery_right,3145,,backbone,16,dense,24,1,0.8848243951797485,,0.005696353502571583,0.003936971537768841,0.010298717767000198,0.3037744164466858,0.31578946113586426
iliac_artery_right,3145,,backbone,24,dense,24,1,0.9346154928207397,,0.002666229847818613,0.0026645364705473185,0.0026679253205657005,0.2732919156551361,0.13333334028720856
iliac_artery_right,2114,,backbone,16,dense,24,1,0.9374958872795105,,0.005182174034416676,0.0062090246938169,0.004446765873581171,0.21537016332149506,0.09090909361839294
iliac_artery_right,2114,,backbone,24,dense,24,1,0.9234594702720642,,0.027975577861070633,0.03495955094695091,0.02331739291548729,0.19177936017513275,0.1794871836900711
iliac_artery_right,2131,,backbone,16,dense,24,1,0.9566946625709534,,0.007415560074150562,0.007575268857181072,0.0072624473832547665,0.1997395008802414,0.21739131212234497
iliac_artery_right,2131,,backbone,24,dense,24,1,0.9522661566734314,,0.06058916077017784,0.055771198123693466,0.06631826609373093,0.16171178221702576,0.39393940567970276
iliac_artery_right,2564,,backbone,16,dense,24,1,0.9484489560127258,,0.0,0.0,0.0,0.10720254480838776,0.0
iliac_artery_right,2564,,backbone,24,dense,24,1,0.9460715651512146,,0.010989714413881302,0.028667248785495758,0.006797850131988525,0.09865491837263107,0.025641025975346565
iliac_vena_left,5566,,backbone,16,dense,24,1,0.8972933888435364,,0.00479438342154026,0.007090392522513866,0.0036216285079717636,0.25862541794776917,0.11538462340831757
iliac_vena_left,5566,,backbone,24,dense,24,1,0.8665086627006531,,0.05428972840309143,0.07549312710762024,0.042385198175907135,0.227443128824234,0.267857164144516
iliac_vena_left,5614,,backbone,16,dense,24,1,0.7915312051773071,,0.0,0.0,0.0,0.2621724307537079,0.0
iliac_vena_left,5614,,backbone,24,dense,24,1,0.7660822868347168,,0.0002497033274266869,0.0011176522821187973,0.00014055264182388783,0.21103958785533905,0.03333333507180214
iliac_vena_left,5867,,backbone,16,dense,24,1,0.931321918964386,,0.10194765776395798,0.08060460537672043,0.1386640965938568,0.30698224902153015,0.46153849363327026
iliac_vena_left,5867,,backbone,24,dense,24,1,0.9057007431983948,,0.1786484569311142,0.1696038395166397,0.18871209025382996,0.24199682474136353,0.5593220591545105
iliac_vena_left,4741,,backbone,16,dense,24,1,0.9255715608596802,,0.0,0.0,0.0,0.03556360304355621,0.0
iliac_vena_left,4741,,backbone,24,dense,24,1,0.9248735308647156,,0.024707477539777756,0.2157185822725296,0.013104187324643135,0.014847075566649437,0.03921568766236305
iliac_vena_left,4627,,backbone,16,dense,24,1,0.9668868780136108,,0.05111483111977577,0.03198077902197838,0.12724578380584717,0.26486101746559143,0.517241358757019
iliac_vena_left,4627,,backbone,24,dense,24,1,0.9035821557044983,,0.16249945759773254,0.13578157126903534,0.202307790517807,0.2363157421350479,0.4705882668495178
iliac_vena_right,4255,,backbone,16,dense,24,1,0.964878261089325,,0.06972800195217133,0.05567285418510437,0.09327657520771027,0.23314917087554932,0.24242424964904785
iliac_vena_right,4255,,backbone,24,dense,24,1,0.9448411464691162,,0.10032007098197937,0.10869842022657394,0.09314088523387909,0.21196356415748596,0.2291666716337204
iliac_vena_right,4409,,backbone,16,dense,24,1,0.9532492160797119,,0.02465711161494255,0.015908651053905487,0.054783642292022705,0.3179100453853607,0.6666666865348816
iliac_vena_right,4409,,backbone,24,dense,24,1,0.9383147954940796,,0.022172104567289352,0.01866292580962181,0.027306539937853813,0.23612003028392792,0.3125
iliac_vena_right,4702,,backbone,16,dense,24,1,0.9147207736968994,,0.026082631200551987,0.03687352314591408,0.020177707076072693,0.26289206743240356,0.2631579041481018
iliac_vena_right,4702,,backbone,24,dense,24,1,0.9422093629837036,,0.12890568375587463,0.19848968088626862,0.09544558823108673,0.21064308285713196,0.27272728085517883
iliac_vena_right,4035,,backbone,16,dense,24,1,0.9631308913230896,,0.056993018835783005,0.06135830655694008,0.053207606077194214,0.1390874683856964,0.2222222238779068
iliac_vena_right,4035,,backbone,24,dense,24,1,0.9592107534408569,,0.11474645882844925,0.23156508803367615,0.07627013325691223,0.12733665108680725,0.1875
iliac_vena_right,4111,,backbone,16,dense,24,1,0.9817918539047241,,0.0744735524058342,0.08597296476364136,0.06568744778633118,0.18128255009651184,0.3181818127632141
iliac_vena_right,4111,,backbone,24,dense,24,1,0.9784623980522156,,0.1325448602437973,0.23099187016487122,0.09293615818023682,0.161982923746109,0.1914893537759781
iliopsoas_left,59069,,backbone,16,dense,24,1,0.9406070709228516,,0.15637053549289703,0.3721214532852173,0.098982073366642,0.14277112483978271,0.20689654350280762
iliopsoas_left,59069,,backbone,24,dense,24,1,0.936310887336731,,0.22647157311439514,0.3779575526714325,0.16167284548282623,0.12756754457950592,0.30194804072380066
iliopsoas_left,40135,,backbone,16,dense,24,1,0.8659082055091858,,0.15354673564434052,0.14195293188095093,0.16720277070999146,0.23362836241722107,0.5301204919815063
iliopsoas_left,40135,,backbone,24,dense,24,1,0.9021586179733276,,0.3548237979412079,0.2829700708389282,0.47558853030204773,0.19840671122074127,0.6130434274673462
iliopsoas_left,31102,,backbone,16,dense,24,1,0.9378243684768677,,0.27864471077919006,0.2391059845685959,0.3338504135608673,0.24824240803718567,0.6500000357627869
iliopsoas_left,31102,,backbone,24,dense,24,1,0.9217134714126587,,0.4013003408908844,0.3277529776096344,0.5174054503440857,0.17456363141536713,0.6891191601753235
iliopsoas_left,48865,,backbone,16,dense,24,1,0.9336199164390564,,0.33907487988471985,0.3368121385574341,0.3413682281970978,0.13750696182250977,0.42574256658554077
iliopsoas_left,48865,,backbone,24,dense,24,1,0.9306292533874512,,0.48783546686172485,0.4454537034034729,0.5391297936439514,0.11181245744228363,0.5744680762290955
iliopsoas_left,63638,,backbone,16,dense,24,1,0.9308974742889404,,0.4114489257335663,0.5000698566436768,0.3495098352432251,0.2240462303161621,0.5535714626312256
iliopsoas_left,63638,,backbone,24,dense,24,1,0.9359803199768066,,0.41575562953948975,0.516813337802887,0.347755491733551,0.1762097179889679,0.4776632487773895
iliopsoas_right,59035,,backbone,16,dense,24,1,0.9236288070678711,,0.16287468373775482,0.16201071441173553,0.1637478768825531,0.1466435045003891,0.38655462861061096
iliopsoas_right,59035,,backbone,24,dense,24,1,0.9343498945236206,,0.33637169003486633,0.3294680118560791,0.34357091784477234,0.12792682647705078,0.4573378562927246
iliopsoas_right,40650,,backbone,16,dense,24,1,0.9019560813903809,,0.030537612736225128,0.12961608171463013,0.017307652160525322,0.1888936311006546,0.10227273404598236
iliopsoas_right,40650,,backbone,24,dense,24,1,0.9145520925521851,,0.205908864736557,0.45200344920158386,0.13332156836986542,0.16715644299983978,0.32338306307792664
iliopsoas_right,31117,,backbone,16,dense,24,1,0.934256911277771,,0.2214803397655487,0.19370996952056885,0.25854554772377014,0.25182026624679565,0.450549453496933
iliopsoas_right,31117,,backbone,24,dense,24,1,0.9222167730331421,,0.30603256821632385,0.22743886709213257,0.4676249027252197,0.2045201063156128,0.6594594717025757
iliopsoas_right,48061,,backbone,16,dense,24,1,0.9516167640686035,,0.31588900089263916,0.2760992646217346,0.36907830834388733,0.14067478477954865,0.5681818127632141
iliopsoas_right,48061,,backbone,24,dense,24,1,0.9490468502044678,,0.39454856514930725,0.33977800607681274,0.47036993503570557,0.12454108893871307,0.5288888812065125
iliopsoas_right,63228,,backbone,16,dense,24,1,0.9099553227424622,,0.07730241119861603,0.11173030734062195,0.0590936504304409,0.1031666025519371,0.2181818187236786
iliopsoas_right,63228,,backbone,24,dense,24,1,0.9243454933166504,,0.33082377910614014,0.382050484418869,0.2917101979255676,0.09022171050310135,0.3554007112979889
inferior_vena_cava,11538,,backbone,16,dense,24,1,0.9494669437408447,,0.080531045794487,0.12117523699998856,0.06030406057834625,0.14764456450939178,0.1794871836900711
inferior_vena_cava,11538,,backbone,24,dense,24,1,0.9159626960754395,,0.24071024358272552,0.3533904254436493,0.18251460790634155,0.12042290717363358,0.21052631735801697
inferior_vena_cava,14064,,backbone,16,dense,24,1,0.7764979004859924,,0.008092204108834267,0.03412241488695145,0.004590415395796299,0.16710501909255981,0.09090909361839294
inferior_vena_cava,14064,,backbone,24,dense,24,1,0.8009718060493469,,0.12288267910480499,0.23454049229621887,0.08324986696243286,0.14940191805362701,0.28723403811454773
inferior_vena_cava,15647,,backbone,16,dense,24,1,0.8770096898078918,,0.09042589366436005,0.2882383465766907,0.05362445488572121,0.10799358040094376,0.125
inferior_vena_cava,15647,,backbone,24,dense,24,1,0.895099401473999,,0.24649716913700104,0.5091742277145386,0.1626090407371521,0.09215396642684937,0.20430107414722443
inferior_vena_cava,13536,,backbone,16,dense,24,1,0.897813081741333,,0.12171739339828491,0.2525253891944885,0.08018277585506439,0.0442122258245945,0.2142857164144516
inferior_vena_cava,13536,,backbone,24,dense,24,1,0.9134026765823364,,0.12138110399246216,0.27106374502182007,0.07819916307926178,0.042763009667396545,0.28409090638160706
inferior_vena_cava,11954,,backbone,16,dense,24,1,0.9689176082611084,,0.22615191340446472,0.24939198791980743,0.20687395334243774,0.2032594531774521,0.4444444477558136
inferior_vena_cava,11954,,backbone,24,dense,24,1,0.96425861120224,,0.24722833931446075,0.22178609669208527,0.2792642116546631,0.17376160621643066,0.5421686768531799
kidney_cyst_left,1906,,backbone,16,dense,24,1,0.955111026763916,,0.0026393099687993526,0.00204098061658442,0.0037339446134865284,0.1997566521167755,0.2222222238779068
kidney_cyst_left,1906,,backbone,24,dense,24,1,0.9644169211387634,,0.3495761752128601,0.26666513085365295,0.5073072910308838,0.21245470643043518,0.20000001788139343
kidney_cyst_left,14137,,backbone,16,dense,24,1,0.9401975274085999,,0.0,0.0,0.0,0.17980627715587616,0.0
kidney_cyst_left,14137,,backbone,24,dense,24,1,0.9962011575698853,,0.2214822918176651,0.8308642506599426,0.1277710199356079,0.18388086557388306,0.08955223858356476
kidney_cyst_right,258,,backbone,16,dense,24,1,0.9585705995559692,,0.015199773944914341,0.00951470248401165,0.03776377812027931,0.23842501640319824,0.5
kidney_cyst_right,258,,backbone,24,dense,24,1,0.915732741355896,,0.0,0.0,0.0,0.15998177230358124,0.0
kidney_cyst_right,1686,,backbone,16,dense,24,1,0.9132612347602844,,0.0,0.0,0.0,0.2337561994791031,0.0
kidney_cyst_right,1686,,backbone,24,dense,24,1,0.9351633191108704,,0.012580940499901772,0.1241319328546524,0.006626260466873646,0.20128510892391205,0.0833333358168602
kidney_left,26716,,backbone,16,dense,24,1,0.9888099431991577,,0.040665458887815475,0.18747401237487793,0.022806204855442047,0.26255038380622864,0.16981132328510284
kidney_left,26716,,backbone,24,dense,24,1,0.9879825115203857,,0.1263170838356018,0.27849081158638,0.08168340474367142,0.22376082837581635,0.14598539471626282
kidney_left,17838,,backbone,16,dense,24,1,0.872642457485199,,1.969804179680068e-05,0.00010816285794135183,1.0835689863597509e-05,0.27192947268486023,0.02777777798473835
kidney_left,17838,,backbone,24,dense,24,1,0.8916669487953186,,0.021100662648677826,0.05662054568529129,0.012966415844857693,0.2374933958053589,0.021739130839705467
kidney_left,21138,,backbone,16,dense,24,1,0.9545547366142273,,0.18712379038333893,0.11693854629993439,0.46803075075149536,0.1478210836648941,0.4444444477558136
kidney_left,21138,,backbone,24,dense,24,1,0.9725055694580078,,0.3064834773540497,0.2033938318490982,0.6214779615402222,0.15357470512390137,0.5684210658073425
kidney_left,17683,,backbone,16,dense,24,1,0.9548211097717285,,0.09695252031087875,0.062017783522605896,0.22201265394687653,0.168376162648201,0.3888888955116272
kidney_left,17683,,backbone,24,dense,24,1,0.9621700644493103,,0.23489445447921753,0.1621330827474594,0.4261322617530823,0.16122297942638397,0.40625
kidney_left,30274,,backbone,16,dense,24,1,0.9052663445472717,,0.170976459980011,0.13799524307250977,0.22467415034770966,0.2640553414821625,0.29411765933036804
kidney_left,30274,,backbone,24,dense,24,1,0.9255829453468323,,0.24311083555221558,0.2819235920906067,0.21369163691997528,0.23286521434783936,0.2967741787433624
kidney_right,27068,,backbone,16,dense,24,1,0.9877522587776184,,0.35411596298217773,0.32429173588752747,0.38998156785964966,0.26412805914878845,0.6538462042808533
kidney_right,27068,,backbone,24,dense,24,1,0.981532871723175,,0.44041210412979126,0.3633265197277069,0.5590165257453918,0.24324768781661987,0.6953125
kidney_right,25351,,backbone,16,dense,24,1,0.9891812801361084,,1.5407787941512652e-05,0.005015430506318808,7.715745596215129e-06,0.27082446217536926,0.019999999552965164
kidney_right,25351,,backbone,24,dense,24,1,0.99077969789505,,0.08424470573663712,0.4582734704017639,0.046385928988456726,0.2522267997264862,0.10833334177732468
kidney_right,24596,,backbone,16,dense,24,1,0.9193329215049744,,0.013020988553762436,0.013797508552670479,0.012327217496931553,0.12218286097049713,0.1914893537759781
kidney_right,24596,,backbone,24,dense,24,1,0.9363551735877991,,0.12379178404808044,0.10478378087282181,0.15122416615486145,0.12989577651023865,0.25
kidney_right,16229,,backbone,16,dense,24,1,0.9788262248039246,,0.20343062281608582,0.12937094271183014,0.4758163094520569,0.19587506353855133,0.6500000357627869
kidney_right,16229,,backbone,24,dense,24,1,0.9897956252098083,,0.28525468707084656,0.1911189705133438,0.5621340274810791,0.1870453953742981,0.54347825050354
